YEARQ,IDHH,ICPSR,PANEL_ROT_GROUP
2020.4,1865693533022550565638155,6,55
2020.4,1865741392825200563234164,11,64
2020.4,1865741999683779563249144,3,44
2020.4,1865741999683779563249144,3,44
2020.4,1865741999683779563249144,3,44
2020.4,1865741999683779563249144,3,44
2020.4,1865741999683779563249144,3,44
2020.4,1865741999683779563249144,3,44
2020.4,1865741999683779563249144,3,44
2020.4,1865751925565801563449165,5,65
2020.4,1865753533651326563438155,8,55
2020.4,1865756808081363563456154,8,54
2020.4,1865764103381658564559154,3,54
2020.4,1865765265199694564532165,11,65
2020.4,1865765265199694564532165,11,65
2020.4,1865770215813578563836155,7,55
2020.4,1865771915520327563849164,3,64
2020.4,1865773508368141563838154,5,54
2020.4,1865773533020304563838145,1,45
2020.4,1865774108747563563859155,7,55
2020.4,1865801908356606563649165,11,65
2020.4,1865804103250510563659165,11,65
2020.4,1865831333574129565934265,11,65
2020.4,1865831684460853565945145,4,45
2020.4,1865831984640498565949144,1,44
2020.4,1865831984640498565949144,1,44
2020.4,1865831984640498565949144,1,44
2020.4,1865831984640498565949144,1,44
2020.4,1865831984640498565949144,1,44
2020.4,1865834184994959565959155,6,55
2020.4,1865836899654919565956264,5,64
2020.4,1865874665343255563282144,3,44
2020.4,1865890225324670568236165,10,65
2020.4,1865901358787949564534164,7,64
2020.4,1865904115251611564559265,11,65
2020.4,1865904115251611564559265,11,65
2020.4,1865905258923463564532164,6,64
2020.4,1865956892824437564456245,14,45
2020.4,1865981925341525564549244,1,44
2020.4,1883011658411698564545144,2,44
2020.4,1883020225808267564936165,8,65
2020.4,1883023592462173564938154,7,54
2020.4,1883136899023588563856155,7,55
2020.4,1883151633413895565645155,7,55
2020.4,1883161358466845565634154,8,54
2020.4,1883161384753845565634255,8,55
2020.4,1883163533773874565638154,6,54
2020.4,1883163533773874565638154,6,54
2020.4,1883196803418452563656165,8,65
2020.4,1883391908356023564449145,4,45
2020.4,1883411392029448568234155,5,55
2020.4,1883414625359460568282164,12,64
2020.4,1883461399190896565934144,2,44
2020.4,1883524199683257563259164,2,64
2020.4,1883681965161630564549145,1,45
2020.4,1893070265682764564536254,5,54
2020.4,1893070265682764564536254,5,54
2020.4,1893070265682764564536254,5,54
2020.4,1893070265682764564536254,5,54
2020.4,1893070265682764564536254,5,54
2020.4,1893071365391850564534165,12,65
2020.4,1893074158680678564559145,2,45
2020.4,1893074158681611564559145,3,45
2020.4,1893075265021668564532154,8,54
2020.4,1893075265021668564532154,8,54
2020.4,1893076865391513564556165,12,65
2020.4,1893091399410400565934255,7,55
2020.4,1893091399462964565934154,8,54
2020.4,1893093599028922565945145,1,45
2020.4,1893095284024176565932165,12,65
2020.4,1893095299194990565932155,8,55
2020.4,1893096884024287565956155,6,55
2020.4,1893111615466497563856154,7,54
2020.4,1893113565526459563859154,6,54
2020.4,1893113565526459563859154,6,54
2020.4,1893114108164585563859155,7,55
2020.4,1893114108164585563859155,7,55
2020.4,1893114108164585563859155,7,55
2020.4,1893114603353592563882154,8,54
2020.4,1893114608132022563882144,2,44
2020.4,1893115208023536563832165,11,65
2020.4,1893115208023536563832165,11,65
2020.4,1893115215196435563838144,2,44
2020.4,1893116858466421563856254,5,54
2020.4,1893116884686494563882155,6,55
2020.4,1893123992524421564444154,8,54
2020.4,1893140292162850564436144,1,44
2020.4,1893140292162850564436144,1,44
2020.4,1893140292162850564436144,1,44
2020.4,1893140292162850564436144,1,44
2020.4,1893140292162850564436144,1,44
2020.4,1893140299411294564432155,7,55
2020.4,1893143503462864564438145,6,45
2020.4,1893143525191233564438244,3,44
2020.4,1893144692131414564482144,4,44
2020.4,1893144692161297564436354,8,54
2020.4,1893145292397222564432145,3,45
2020.4,1893146808027251564456144,3,44
2020.4,1893273503413831565638165,10,65
2020.4,1893281608399293564445155,5,55
2020.4,1893293565416574568238145,4,45
2020.4,1893296803463674568256164,10,64
2020.4,1893430292138874563436264,7,64
2020.4,1893430292138874563436264,7,64
2020.4,1893434658398542563434144,3,44
2020.4,1893434658398542563434144,3,44
2020.4,1893434692525665563482144,2,44
2020.4,1893434692525665563482144,2,44
2020.4,1893434692681185563482155,5,55
2020.4,1893434692681185563482155,5,55
2020.4,1893434692681185563482155,5,55
2020.4,1893470203417485563232154,6,54
2020.4,1893470203417485563232154,6,54
2020.4,1893471684469918563245164,12,64
2020.4,1893474665528761563282155,6,55
2020.4,1893474699345240563282145,2,45
2020.4,1893476884415280563256144,1,44
2020.4,1893543908456684583644355,37,55
2020.4,1893621633132119564944165,12,65
2020.4,1893621699022139564945264,11,64
2020.4,1893623592417032564938145,4,45
2020.4,1893624665688201564982244,3,44
2020.4,1893625225027378564932145,1,45
2020.4,1893711303466241563634255,7,55
2020.4,1893711908525797563659154,6,54
2020.4,1893713533410587563638155,8,55
2020.4,1893714103355183563659144,4,44
2020.4,1893714103355183563659144,4,44
2020.4,1893714103355183563659144,4,44
2020.4,1893714158025794563645155,5,55
2020.4,1893716858199770563656164,13,64
2020.4,1893716858199770563656164,13,64
2020.4,1893724115344832564459264,8,64
2020.4,1893731903138406563649154,7,54
2020.4,1893733584418408563638155,1,55
2020.4,1893736833028467563656254,5,54
2020.4,1893766858822705564556255,7,55
2020.4,1893790233323857565636144,4,44
2020.4,1893790233323857565636144,4,44
2020.4,1893790284359054565636155,6,55
2020.4,1893791303417697565632154,5,54
2020.4,1893791392167699565636165,10,65
2020.4,1893794633359839565682164,12,64
2020.4,1893796884687630565682165,11,65
2020.4,1893863503199470568238165,11,65
2020.4,1893866884419367568256144,1,44
2020.4,1894031992136314563449255,6,55
2020.4,1894034625161109563482164,9,64
2020.4,1894034625161109563482164,9,64
2020.4,1894084158350947568259155,5,55
2020.4,1894150299687680565636145,2,45
2020.4,1894150299687680565636145,2,45
2020.4,1894151303442503565634254,4,54
2020.4,1894151303442503565634254,4,54
2020.4,1894151903523815565649154,7,54
2020.4,1894183599595529565638145,1,45
2020.4,1894183999483889565644154,6,54
2020.4,1894183999483889565644154,6,54
2020.4,1894183999483889565644154,6,54
2020.4,1894230258803687568236155,7,55
2020.4,1894233965384689568244145,2,45
2020.4,1894233965384689568244145,2,45
2020.4,1894233965384689568244145,2,45
2020.4,1894235265390968568232165,9,65
2020.4,1894250225566919564536254,2,54
2020.4,1894323525197424563238154,8,54
2020.4,1894331399417886563634144,3,44
2020.4,1894333903346635563644164,11,64
2020.4,1894363984382916565944165,9,65
2020.4,1894364192320436565959165,12,65
2020.4,1894365233440078565932145,1,45
2020.4,1894366858198658565956144,4,44
2020.4,1894383558443471564538164,11,64
2020.4,1894384658459661564582154,2,54
2020.4,1894435225468807563432155,4,55
2020.4,1894441303444839564434255,3,55
2020.4,1894441303444839564434255,3,55
2020.4,1894441658594876564445165,10,65
2020.4,1894443515464849564438154,5,54
2020.4,1894454692521183563482254,6,54
2020.4,1894454692521183563482254,6,54
2020.4,1894456892596358563456164,4,64
2020.4,1894494165328309568259244,2,44
2020.4,1894494184689405568259264,21,64
2020.4,1894494184689405568259264,21,64
2020.4,1894494184689405568259264,21,64
2020.4,1894513965993333564944165,11,65
2020.4,1894513992387049564944144,2,44
2020.4,1894514608345440564982164,10,64
2020.4,1894515299825461564932154,7,54
2020.4,1894516825193321564956245,1,45
2020.4,1894561308498129563834164,11,64
2020.4,1894561908137515563849165,11,65
2020.4,1894561915130325563849254,5,54
2020.4,1894574125681961564959145,4,45
2020.4,1894585208597563563832165,10,65
2020.4,1894586815443559563856164,3,64
2020.4,1894586815443559563856164,3,64
2020.4,1894590265388097564936165,12,65
2020.4,1894590265388097564936165,12,65
2020.4,1894590265388097564936165,12,65
2020.4,1894590265388097564936165,12,65
2020.4,1894590265388097564936165,12,65
2020.4,1894591365495475564934144,3,44
2020.4,1894591365495475564934144,3,44
2020.4,1894591365495475564934144,3,44
2020.4,1894593503828000564938155,5,55
2020.4,1894594665137393564982145,2,45
2020.4,1894613584774989565938154,5,54
2020.4,1894614133450017565959155,7,55
2020.4,1894623565196703564938164,5,64
2020.4,1894630203804503563836145,1,45
2020.4,1894633915584573563844144,4,44
2020.4,1894634615354583563882244,1,44
2020.4,1894636815840333563856165,8,65
2020.4,1894653533448987565938144,4,44
2020.4,1894656833824911565956145,4,45
2020.4,1894705258820584563632154,5,54
2020.4,1894821608460228563645144,3,44
2020.4,1894824608349717563682165,8,65
2020.4,1894840225322159564936145,3,45
2020.4,1894846865492188564956164,11,64
2020.4,1894921333461248564434264,7,64
2020.4,1894921333461248564434264,7,64
2020.4,1894923992329506564444244,1,44
2020.4,1894955292024483564432144,2,44
2020.4,1894955292024483564432144,2,44
2020.4,1894990299342405563236155,6,55
2020.4,1894990299342405563236155,6,55
2020.4,1894993599462670563238155,7,55
2020.4,1901064103323822565659146,4,46
2020.4,1901065233369017565632157,6,57
2020.4,1901071365391820564534147,4,47
2020.4,1901071958130629564549156,8,56
2020.4,1901074665132730564582166,11,66
2020.4,1901074665132730564582166,11,66
2020.4,1901075208355342564549157,8,57
2020.4,1901075292355353564549146,3,46
2020.4,1901076858397947564556157,6,57
2020.4,1901090292168964565936167,9,67
2020.4,1901090299454121565936146,2,46
2020.4,1901090299524167565936166,10,66
2020.4,1901090299524167565936166,10,66
2020.4,1901091399024914565934156,5,56
2020.4,1901091399024914565934156,5,56
2020.4,1901091658460444565945157,7,57
2020.4,1901091933352979565949147,3,47
2020.4,1901093958164108565944167,10,67
2020.4,1901093984138634565944146,1,46
2020.4,1901093984680467565944147,4,47
2020.4,1901094633524995565982147,4,47
2020.4,1901094633524995565982147,4,47
2020.4,1901094633524995565982147,4,47
2020.4,1901095284358944565949146,2,46
2020.4,1901096884024237565956146,2,46
2020.4,1901096884024237565956146,2,46
2020.4,1901096884024237565956146,2,46
2020.4,1901096899028637565956167,10,67
2020.4,1901096899194957565956157,7,57
2020.4,1901113592526477563859167,11,67
2020.4,1901113903163516563844167,9,67
2020.4,1901113958466471563856146,1,46
2020.4,1901114108352052563859167,9,67
2020.4,1901114115354315583859147,34,47
2020.4,1901115208190398563832157,4,57
2020.4,1901124115456017564459167,11,67
2020.4,1901140299411265564432156,7,56
2020.4,1901140299411265564432156,7,56
2020.4,1901141303192848564434156,5,56
2020.4,1901141303192848564434156,5,56
2020.4,1901141615192896564445147,4,47
2020.4,1901141665131229564444147,2,47
2020.4,1901141665131229564444147,2,47
2020.4,1901141665131229564444147,2,47
2020.4,1901141692029528564445166,11,66
2020.4,1901141908524823564449166,12,66
2020.4,1901143533521259564459166,10,66
2020.4,1901143915689264564444166,11,66
2020.4,1901144184134865564459166,12,66
2020.4,1901144692131472564482147,4,47
2020.4,1901145215022836564432156,7,56
2020.4,1901145292029563564432147,2,47
2020.4,1901146815022852564456167,10,67
2020.4,1901146815022852564456167,10,67
2020.4,1901201358395639563434146,9,46
2020.4,1901203599195608563438147,1,47
2020.4,1901204184525613563459167,11,67
2020.4,1901205215415651563432147,1,47
2020.4,1901215233447884563632147,1,47
2020.4,1901215233447884563632147,1,47
2020.4,1901215233447884563632147,1,47
2020.4,1901271965353816565649147,3,47
2020.4,1901275284392578565632147,1,47
2020.4,1901283992524427564444146,1,46
2020.4,1901293992133667568244146,4,46
2020.4,1901405284390855565932146,4,46
2020.4,1901405284390855565932146,4,46
2020.4,1901430208138897563436167,12,67
2020.4,1901430208138897563436167,12,67
2020.4,1901430208138897563436167,12,67
2020.4,1901431315028879563434147,2,47
2020.4,1901431384168502563436157,8,57
2020.4,1901431392466392563434156,5,56
2020.4,1901431392466392563434156,5,56
2020.4,1901431692591368563445147,2,47
2020.4,1901431992685606563449147,3,47
2020.4,1901433508411747563438157,8,57
2020.4,1901433592461374563438156,8,56
2020.4,1901433915526389563444147,2,47
2020.4,1901434133528583563459147,4,47
2020.4,1901434192168809563459166,12,66
2020.4,1901435208391705563432146,1,46
2020.4,1901436808688560563482157,8,57
2020.4,1901456892025832563456157,6,57
2020.4,1901471384463734563234147,2,47
2020.4,1901471658398776563245156,6,56
2020.4,1901471665199160563245166,11,66
2020.4,1901474184383284563259166,10,66
2020.4,1901476884445221563256146,1,46
2020.4,1901506892491158563456156,8,56
2020.4,1901530233569802565636156,8,56
2020.4,1901530233569802565636156,8,56
2020.4,1901531903996815565649147,3,47
2020.4,1901544103346617563659157,7,57
2020.4,1901544103346617563659157,7,57
2020.4,1901544103346617563659157,7,57
2020.4,1901620225451981564936157,5,57
2020.4,1901621303418081564934146,4,46
2020.4,1901621303418081564934146,4,46
2020.4,1901621392467089564934147,3,47
2020.4,1901623965527343564944157,7,57
2020.4,1901624115355405564959146,2,46
2020.4,1901624665528298564982156,7,56
2020.4,1901624665528298564982156,7,56
2020.4,1901625215467363564932157,6,57
2020.4,1901625225198283564932157,7,57
2020.4,1901625225198283564932157,7,57
2020.4,1901625225198283564932157,7,57
2020.4,1901710208356205563636146,4,46
2020.4,1901710215415777563632167,10,67
2020.4,1901711303469796563634147,2,47
2020.4,1901711658025783563645147,1,47
2020.4,1901711933685941563649166,12,66
2020.4,1901714665685711563682166,9,66
2020.4,1901735208028462563632156,1,56
2020.4,1901735233418417563632166,10,66
2020.4,1901735233418417563632166,10,66
2020.4,1901766865599652564556147,2,47
2020.4,1901793533022532565638147,4,47
2020.4,1901794115027636565645146,1,46
2020.4,1901794633453856565682156,5,56
2020.4,1901855215362083563832167,5,67
2020.4,1901863925526123568244156,6,56
2020.4,1901863984134079568244147,1,47
2020.4,1901865208359401568249156,5,56
2020.4,1901865258463657568232157,5,57
2020.4,1901865258463657568232157,5,57
2020.4,1901865258463657568232157,5,57
2020.4,1901865258463657568232157,5,57
2020.4,1901870258139931563236156,5,56
2020.4,1901870258139931563236156,5,56
2020.4,1901874692683244563282156,8,56
2020.4,1901970233168247564936157,7,57
2020.4,1901970233168247564936157,7,57
2020.4,1901970233168247564936157,7,57
2020.4,1901970233168247564936157,7,57
2020.4,1901975265391962564932166,9,66
2020.4,1901976892463352564956146,2,46
2020.4,1901976892463352564956146,2,46
2020.4,1901976899468213564956167,12,67
2020.4,1901981908353444564549156,6,56
2020.4,1901983558393442564538147,1,47
2020.4,1907005284463622568232156,7,56
2020.4,1907005284463622568232156,7,56
2020.4,1907005284463622568232156,7,56
2020.4,1907014658567917564582146,4,46
2020.4,1907101608497527563845167,12,67
2020.4,1907103508027589563838166,8,66
2020.4,1907103508027589563838166,8,66
2020.4,1907104115617597563859156,2,56
2020.4,1907104115617597563859156,2,56
2020.4,1907201392491369563434146,2,46
2020.4,1907203508461089563438156,5,56
2020.4,1907243599418789563238166,5,66
2020.4,1907246865462691563256157,6,57
2020.4,1907246899022480563256167,6,67
2020.4,1907261984973700563249147,4,47
2020.4,1907263599882699563238167,4,67
2020.4,1907263599882699563238167,4,67
2020.4,1907264184403702563259167,6,67
2020.4,1907266884392482563256147,1,47
2020.4,1907280292161299564436167,26,67
2020.4,1907291984353625568249147,1,47
2020.4,1907291984353625568249147,1,47
2020.4,1907340203150164565636157,1,57
2020.4,1907340203150164565636157,1,57
2020.4,1907340203150164565636157,1,57
2020.4,1907345203399801565632166,16,66
2020.4,1907361399368986565934167,11,67
2020.4,1907361399368986565934167,11,67
2020.4,1907363584024275565938147,2,47
2020.4,1907366899410419565956146,1,46
2020.4,1907400299520026565936146,8,46
2020.4,1907403533190808565938166,3,66
2020.4,1907405233410861565932146,3,46
2020.4,1907443999349253564444156,5,56
2020.4,1907444192154897564459167,22,67
2020.4,1907444192992817564459157,7,57
2020.4,1907445215574497564432167,5,67
2020.4,1907451325085603563434166,13,66
2020.4,1907451325085603563434166,13,66
2020.4,1907451325085603563434166,13,66
2020.4,1907454125685851563459156,6,56
